lat,lon,densidade,densidade_baseline
-23.92498657718121,-46.76102684563759,2982.9095369067663,1894.87527041544
-23.92061744966443,-46.76102684563759,3085.5019032736327,1906.2547771411546
-23.91624832214765,-46.76102684563759,3190.275000105464,1917.5374095530303
-23.91187919463087,-46.76102684563759,3297.212501792142,1928.7206438136486
-23.90751006711409,-46.76102684563759,3406.29464633149,1939.801966982968
-23.903140939597314,-46.76102684563759,3517.498145119373,1950.7788779498578
-23.898771812080536,-46.76102684563759,3630.79609700681,1961.6488883640666
-23.89440268456376,-46.76102684563759,3746.1579070035255,1972.4095235678726
-23.89003355704698,-46.76102684563759,3863.549210010151,1983.0583235272168
-23.8856644295302,-46.76102684563759,3982.931799959339,1993.5928437615473
-23.88129530201342,-46.76102684563759,4104.263564745887,2004.0106562721521
-23.87692617449664,-46.76102684563759,4227.498427321878,2014.309350468368
-23.872557046979864,-46.76102684563759,4352.586293330691,2024.4865340910442
-23.86818791946309,-46.76102684563759,4479.47300564484,2034.5398341331086
-23.863818791946308,-46.76102684563759,4608.100306168891,2044.466897756356
-23.85944966442953,-46.76102684563759,4738.405805258518,2054.265393204233
-23.85508053691275,-46.76102684563759,4870.322959096573,2063.9330107100454
-23.850711409395974,-46.76102684563759,5003.781055356991,2073.4674634001076
-23.846342281879195,-46.76102684563759,5138.705207472553,2082.866488191237
-23.84197315436241,-46.76102684563759,5275.0163578098,2092.1278466823333
-23.83760402684564,-46.76102684563759,5412.631290036444,2101.2493260392116
-23.833234899328858,-46.76102684563759,5551.462650951916,2110.2287398727426
-23.82886577181208,-46.76102684563759,5691.41898202849,2119.0639291090342
-23.8244966442953,-46.76102684563759,5832.4047608940255,2127.752762851961
-23.820127516778523,-46.76102684563759,5974.320452962173,2136.293139237083
-23.815758389261745,-46.76102684563759,6117.062573394516,2144.6829862765876
-23.811389261744967,-46.76102684563759,6260.523759551602,2152.92026269481
-23.807020134228186,-46.76102684563759,6404.592854067805,2161.0029587539275
-23.802651006711407,-46.76102684563759,6549.15499865025,2168.92909706912
-23.79828187919463,-46.76102684563759,6694.091738682093,2176.6967334131123
-23.79391275167785,-46.76102684563759,6839.281138670598,2184.303957509215
-23.789543624161077,-46.76102684563759,6984.597908557767,2191.748893812787
-23.78517449664429,-46.76102684563759,7129.913540872138,2199.0297022804457
-23.78080536912752,-46.76102684563759,7275.096458671431,2206.144579126567
-23.77643624161074,-46.76102684563759,7420.012174188456,2213.0917575669514
-23.77206711409396,-46.76102684563759,7564.523458059592,2219.8695085487234
-23.76769798657718,-46.76102684563759,7708.490518977935,2226.476141466537
-23.7633288590604,-46.76102684563759,7851.771193578126,2232.9100048643
-23.758959731543623,-46.76102684563759,7994.221146320834,2239.1694871222917
-23.754590604026845,-46.76102684563759,8135.694079111061,2245.253017129054
-23.750221476510067,-46.76102684563759,8276.041950343068,2251.1590649377927
-23.74585234899329,-46.76102684563759,8415.115203030926,2256.8861424068728
-23.74148322147651,-46.76102684563759,8552.76300164408,2262.432803824016
-23.73711409395973,-46.76102684563759,8688.833477230617,2267.7976465138736
-23.73274496644295,-46.76102684563759,8823.173980374973,2272.979311428545
-23.728375838926173,-46.76102684563759,8955.631341499166,2277.9764837208004
-23.724006711409395,-46.76102684563759,9086.052137984005,2282.787893299576
-23.719637583892617,-46.76102684563759,9214.28296754733,2287.412315367442
-23.71526845637584,-46.76102684563759,9340.170727288012,2291.848570939756
-23.71089932885906,-46.76102684563759,9463.56289776866,2296.0955273451555
-23.70653020134228,-46.76102684563759,9584.307831479684,2300.1520987071012
-23.702161073825504,-46.76102684563759,9702.25504499852,2304.017246406208
-23.697791946308723,-46.76102684563759,9817.255514129802,2307.6899795230624
-23.693422818791944,-46.76102684563759,9929.161971284924,2311.1693552612564
-23.689053691275166,-46.76102684563759,10037.829204338608,2314.454479350405
-23.68468456375839,-46.76102684563759,10143.11435617436,2317.544506428936
-23.68031543624161,-46.76102684563759,10244.87722411493,2320.4386404063353
-23.675946308724832,-46.76102684563759,10342.980558413394,2323.1361348046953
-23.67157718120805,-46.76102684563759,10437.290358970502,2325.6362930793857
-23.66720805369128,-46.76102684563759,10527.67616942664,2327.938468918554
-23.66283892617449,-46.76102684563759,10614.011367773386,2330.042066521443
-23.65846979865772,-46.76102684563759,10696.173452620114,2331.9465408550664
-23.654100671140935,-46.76102684563759,10774.044324249564,2333.6513978895287
-23.64973154362416,-46.76102684563759,10847.510559597304,2335.156194811355
-23.645362416107385,-46.76102684563759,10916.463680292014,2336.4605402150983
-23.640993288590604,-46.76102684563759,10980.800412901175,2337.564094272864
-23.636624161073826,-46.76102684563759,11040.42294053804,2338.4665688817804
-23.632255033557048,-46.76102684563759,11095.239144996507,2339.16772778927
-23.627885906040262,-46.76102684563759,11145.16283860105,2339.667386696036
-23.623516778523488,-46.76102684563759,11190.113984974716,2339.96541333674
-23.61914765100671,-46.76102684563759,11230.018907957769,2340.0617275383015
-23.61477852348993,-46.76102684563759,11264.810487929735,2339.956301255784
-23.610409395973157,-46.76102684563759,11294.428344824077,2339.6491585858366
-23.606040268456372,-46.76102684563759,11318.819007154312,2339.140375757696
-23.6016711409396,-46.76102684563759,11337.936066409486,2338.430081101751
-23.59730201342282,-46.76102684563759,11351.74031621405,2337.5184549956707
-23.59293288590604,-46.76102684563759,11360.199875693685,2336.4057297881823
-23.58856375838926,-46.76102684563759,11363.290296530342,2335.0921897004496
-23.58419463087248,-46.76102684563759,11360.99465324052,2333.5781707052006
-23.579825503355703,-46.76102684563759,11353.303616260237,2331.8640603836197
-23.575456375838925,-46.76102684563759,11340.215507473731,2329.950297760156
-23.571087248322147,-46.76102684563759,11321.736337877384,2327.8373731152087
-23.56671812080537,-46.76102684563759,11297.879827128763,2325.5258277759926
-23.56234899328859,-46.76102684563759,11268.667404786807,2323.016253885563
-23.557979865771813,-46.76102684563759,11234.128193112998,2320.3092941501577
-23.55361073825503,-46.76102684563759,11194.29897135997,2317.4056415650994
-23.549241610738253,-46.76102684563759,11149.22412154201,2314.3060391192903
-23.544872483221475,-46.76102684563759,11098.955555738676,2311.011279478578
-23.540503355704697,-46.76102684563759,11043.5526250514,2307.5222046481385
-23.53613422818792,-46.76102684563759,10983.082010393138,2303.8397056140843
-23.53176510067114,-46.76102684563759,10917.617595354915,2299.964721964484
-23.527395973154363,-46.76102684563759,10847.240321458388,2295.8982414900834
-23.523026845637585,-46.76102684563759,10772.038026160651,2291.641299764904
-23.518657718120803,-46.76102684563759,10692.105264045134,2287.1949797070015
-23.514288590604025,-46.76102684563759,10607.543111685643,2282.560411119615
-23.509919463087247,-46.76102684563759,10518.458956733137,2277.7387702130245
-23.50555033557047,-46.76102684563759,10424.96627182995,2272.7312791073455
-23.50118120805369,-46.76102684563759,10327.18437400909,2267.539205316617
-23.496812080536916,-46.76102684563759,10225.23817029001,2262.163861214427
-23.49244295302013,-46.76102684563759,10119.257890228746,2256.6066034813925
-23.48807382550336,-46.76102684563759,10009.378806229364,2250.868832534954
-23.48370469798657,-46.76102684563759,9895.74094246428,2244.951991941513
-23.4793355704698,-46.76102684563759,9778.488773292263,2238.857567811721
-23.47496644295302,-46.76102684563759,9657.77091209705,2232.5870881787005
-23.47059731543624,-46.76102684563759,9533.73979150598,2226.142122360156
-23.466228187919462,-46.76102684563759,9406.551335970742,2219.524280304255
-23.461859060402684,-46.76102684563759,9276.364627723273,2212.735211919978
-23.457489932885903,-46.76102684563759,9143.341567134376,2205.776606392173
-23.453120805369128,-46.76102684563759,9007.646528523686,2198.650191481767
-23.44875167785235,-46.76102684563759,8869.44601247871,2191.35773281149
-23.44438255033557,-46.76102684563759,8728.90829574821,2183.90103313764
-23.44001342281879,-46.76102684563759,8586.20307978113,2176.2819316081686
-23.43564429530201,-46.76102684563759,8441.50113897613,2168.5023030075763
-23.431275167785238,-46.76102684563759,8294.973969707316,2160.564056989092
-23.426906040268456,-46.76102684563759,8146.793441176242,2152.4691372944576
-23.42253691275168,-46.76102684563759,7997.13144912961,2144.219520961993
-23.4181677852349,-46.76102684563759,7846.159573462332,2135.817217523026
-23.41379865771812,-46.76102684563759,7694.048740702923,2127.264268187561
-23.40942953020134,-46.76102684563759,7540.968892353087,2118.5627450193165
-23.40506040268456,-46.76102684563759,7387.088660021804,2109.7147501007635
-23.400691275167784,-46.76102684563759,7232.575048259789,2100.7224146886597
-23.39632214765101,-46.76102684563759,7077.593125965958,2091.587898360314
-23.391953020134228,-46.76102684563759,6922.305727193348,2082.313388151438
-23.38758389261745,-46.76102684563759,6766.873162139825,2072.9010976857976
-23.38321476510067,-46.76102684563759,6611.452939063792,2063.353266297109
-23.378845637583893,-46.76102684563759,6456.19949781325,2053.6721581439188
-23.37447651006711,-46.76102684563759,6301.26395560831,2043.860061317692
-23.370107382550334,-46.76102684563759,6146.793865662968,2033.9192869448311
-23.36573825503356,-46.76102684563759,5992.932989173662,2023.8521682828532
-23.361369127516777,-46.76102684563759,5839.821081153076,2013.6610598114485
-23.357,-46.76102684563759,5687.59369052239,2003.3483363189039
-24.008,-46.75793288590605,1453.663332913901,1665.1574404166265
-24.00363087248322,-46.75793288590605,1515.7929599057163,1677.9034245183107
-23.999261744966443,-46.75793288590605,1579.9095132138723,1690.6013204738617
-23.994892617449665,-46.75793288590605,1646.0420529298997,1703.2485681640942
-23.990523489932887,-46.75793288590605,1714.2182659237276,1715.8426013182848
-23.986154362416105,-46.75793288590605,1784.4643581695632,1728.3808483550429
-23.981785234899327,-46.75793288590605,1856.804945467687,1740.860733231695
-23.97741610738255,-46.75793288590605,1931.2629427673612,1753.2796763019453
-23.97304697986577,-46.75793288590605,2007.859452307283,1765.6350951812344
-23.968677852348996,-46.75793288590605,2086.613650805322,1777.92440561957
-23.96430872483221,-46.75793288590605,2167.5426759409,1790.1450223813856
-23.95993959731544,-46.75793288590605,2250.661512386758,1802.2943601317763
-23.95557046979866,-46.75793288590605,2335.9828776591835,1814.3698343294332
-23.95120134228188,-46.75793288590605,2423.5171080684454,1826.3688621246579
-23.9468322147651,-46.75793288590605,2513.272045061733,1838.2888632633508
-23.94246308724832,-46.75793288590605,2605.252922264518,1850.1272609954788
-23.938093959731543,-46.75793288590605,2699.462253534288,1861.881482988262
-23.933724832214764,-46.75793288590605,2795.8997223534857,1873.5489622432724
-23.929355704697983,-46.75793288590605,2894.562072896438,1885.1271380171397
-23.92498657718121,-46.75793288590605,2995.443003114811,1896.6134567453712
-23.92061744966443,-46.75793288590605,3098.533060194321,1908.0053729689275
-23.91624832214765,-46.75793288590605,3203.8195387423007,1919.3003502628355
-23.91187919463087,-46.75793288590605,3311.286382072771,1930.4958621666724
-23.90751006711409,-46.75793288590605,3420.914086961609,1941.5893931163168
-23.903140939597314,-46.75793288590605,3532.679612247502,1952.5784393763606
-23.898771812080536,-46.75793288590605,3646.556291659767,1963.4605099730284
-23.89440268456376,-46.75793288590605,3762.513751255264,1974.2331276267207
-23.89003355704698,-46.75793288590605,3880.517831848493,1984.8938296841193
-23.8856644295302,-46.75793288590605,4000.530516818688,1995.4401690489153
-23.88129530201342,-46.75793288590605,4122.509865676982,2005.869715111133
-23.87692617449664,-46.75793288590605,4246.409953773175,2016.180054674246
-23.872557046979864,-46.75793288590605,4372.180818519757,2026.3687928795964
-23.86818791946309,-46.75793288590605,4499.76841250275,2036.433554127922
-23.863818791946308,-46.75793288590605,4629.114563844778,2046.3719829971112
-23.85944966442953,-46.75793288590605,4760.156944176233,2056.1817451558954
-23.85508053691275,-46.75793288590605,4892.829044561196,2065.8605282730864
-23.850711409395974,-46.75793288590605,5027.060159713508,2075.4060429216147
-23.846342281879195,-46.75793288590605,5162.77538082551,2084.816023477045
-23.84197315436241,-46.75793288590605,5299.895597318395,2094.088229010078
-23.83760402684564,-46.75793288590605,5438.337507805671,2103.220444172367
-23.833234899328858,-46.75793288590605,5578.013640547258,2112.2104800756056
-23.82886577181208,-46.75793288590605,5718.8323836482605,2121.05617516268
-23.8244966442953,-46.75793288590605,5860.698025239641,2129.755396071159
-23.820127516778523,-46.75793288590605,6003.510803855101,2138.306038488149
-23.815758389261745,-46.75793288590605,6147.166969194014,2146.7060279962243
-23.811389261744967,-46.75793288590605,6291.558853436488,2154.9533209098627
-23.807020134228186,-46.75793288590605,6436.57495325088,2163.0459051021135
-23.802651006711407,-46.75793288590605,6582.100022603475,2170.9818008206985
-23.79828187919463,-46.75793288590605,6728.01517645531,2178.7590614934743
-23.79391275167785,-46.75793288590605,6874.198005396804,2186.375774522432
-23.789543624161077,-46.75793288590605,7020.522701242379,2193.8300620660607
-23.78517449664429,-46.75793288590605,7166.860193572612,2201.120081809511
-23.78080536912752,-46.75793288590605,7313.078297179746,2208.24402772198
-23.77643624161074,-46.75793288590605,7459.041870335217,2215.200130801312
-23.77206711409396,-46.75793288590605,7604.612983765765,2221.986659804774
-23.76769798657718,-46.75793288590605,7749.651100185446,2228.6019219661675
-23.7633288590604,-46.75793288590605,7894.013264196785,2235.0442636984385
-23.758959731543623,-46.75793288590605,8037.554302334282,2241.3120712816576
-23.754590604026845,-46.75793288590605,8180.127032988675,2247.403771535778
-23.750221476510067,-46.75793288590605,8321.58248591062,2253.3178324779083
-23.74585234899329,-46.75793288590605,8461.77013095489,2259.052763963622
-23.74148322147651,-46.75793288590605,8600.538115689018,2264.6071183120075
-23.73711409395973,-46.75793288590605,8737.733511451452,2269.9794909140523
-23.73274496644295,-46.75793288590605,8873.202567407932,2275.1685208239855
-23.728375838926173,-46.75793288590605,9006.790972116656,2280.1728913332677
-23.724006711409395,-46.75793288590605,9138.344122079798,2284.9913305269015
-23.719637583892617,-46.75793288590605,9267.707396718062,2289.6226118216296
-23.71526845637584,-46.75793288590605,9394.726439176226,2294.065554485888
-23.71089932885906,-46.75793288590605,9519.247442331443,2298.3190241409948
-23.70653020134228,-46.75793288590605,9641.117439344858,2302.3819332434728
-23.702161073825504,-46.75793288590605,9760.184598067188,2306.25324154801
-23.697791946308723,-46.75793288590605,9876.29851857971,2309.9319565510623
-23.693422818791944,-46.75793288590605,9989.310533125568,2313.4171339144914
-23.689053691275166,-46.75793288590605,10099.07400766262,2316.707877869308
-23.68468456375839,-46.75793288590605,10205.444644244764,2319.803341599036
-23.68031543624161,-46.75793288590605,10308.280783418915,2322.7027276026383
-23.675946308724832,-46.75793288590605,10407.443705808382,2325.4052880366635
-23.67157718120805,-46.75793288590605,10502.797932036832,2327.910325036511
-23.66720805369128,-46.75793288590605,10594.21152013472,2330.217191016467
-23.66283892617449,-46.75793288590605,10681.556359560936,2332.3252889486234
-23.65846979865772,-46.75793288590605,10764.708460967338,2334.23407262008
-23.654100671140935,-46.75793288590605,10843.548240826234,2335.943046868753
-23.64973154362416,-46.75793288590605,10917.96080004594,2337.4517677972135
-23.645362416107385,-46.75793288590605,10987.836195698335,2338.7598429648033
-23.640993288590604,-46.75793288590605,11053.06970499144,2339.866931557546
-23.636624161073826,-46.75793288590605,11113.562080627778,2340.7727445361234
-23.632255033557048,-46.75793288590605,11169.219796704,2341.477044761508
-23.627885906040262,-46.75793288590605,11219.955284323602,2341.979647098373
-23.623516778523488,-46.75793288590605,11265.687156112816,2342.280418496117
-23.61914765100671,-46.75793288590605,11306.340418857328,2342.379278047547
-23.61477852348993,-46.75793288590605,11341.846673499102,2342.2761970250526
-23.610409395973157,-46.75793288590605,11372.14430176755,2341.971198894369
-23.606040268456372,-46.75793288590605,11397.178638750403,2341.464359305854
-23.6016711409396,-46.75793288590605,11416.902130747318,2340.755806063365
-23.59730201342282,-46.75793288590605,11431.274477788267,2339.845719070534
-23.59293288590604,-46.75793288590605,11440.262760243702,2338.7343302548297
-23.58856375838926,-46.75793288590605,11443.841548996936,2337.421923469103
-23.58419463087248,-46.75793288590605,11441.99299869973,2335.9088343708877
-23.579825503355703,-46.75793288590605,11434.706923681812,2334.1954502794415
-23.575456375838925,-46.75793288590605,11421.98085614003,2332.2822100106587
-23.571087248322147,-46.75793288590605,11403.820086286574,2330.16960368989
-23.56671812080537,-46.75793288590605,11380.23768419566,2327.858172542857
-23.56234899328859,-46.75793288590605,11351.25450314511,2325.3485086647265
-23.557979865771813,-46.75793288590605,11316.899164312674,2322.6412547674972
-23.55361073825503,-46.75793288590605,11277.208022746829,2319.7371039059003
-23.549241610738253,-46.75793288590605,11232.22511459565,2316.6367991818934
-23.544872483221475,-46.75793288590605,11182.002085642634,2313.341133427943
-23.540503355704697,-46.75793288590605,11126.598101260124,2309.8509488693867
-23.53613422818792,-46.75793288590605,11066.0797379573,2306.1671367659224
-23.53176510067114,-46.75793288590605,11000.520856763533,2302.290637032537
-23.527395973154363,-46.75793288590605,10930.002458751098,2298.2224378400883
-23.523026845637585,-46.75793288590605,10854.612523064983,2293.9635751957267
-23.518657718120803,-46.75793288590605,10774.445827890257,2289.5151325034926
-23.514288590604025,-46.75793288590605,10689.60375484653,2284.8782401052613
-23.509919463087247,-46.75793288590605,10600.194077359462,2280.054074802351
-23.50555033557047,-46.75793288590605,10506.330733617224,2275.043859358102
-23.50118120805369,-46.75793288590605,10408.133584772835,2269.848861981647
-23.496812080536916,-46.75793288590605,10305.728159108206,2264.470395793287
-23.49244295302013,-46.75793288590605,10199.24538292463,2258.9098182716234
-23.48807382550336,-46.75793288590605,10088.821298971032,2253.16853068302
-23.48370469798657,-46.75793288590605,9974.596773267309,2247.2479774933945
-23.4793355704698,-46.75793288590605,9856.717191218557,2241.1496457630806
-23.47496644295302,-46.75793288590605,9735.33214395305,2234.8750645247005
-23.47059731543624,-46.75793288590605,9610.595105852572,2228.4258041448065
-23.466228187919462,-46.75793288590605,9482.663104269726,2221.8034756693446
-23.461859060402684,-46.75793288590605,9351.696382453763,2215.009730153503
-23.457489932885903,-46.75793288590605,9217.858056727957,2208.0462579763057
-23.453120805369128,-46.75793288590605,9081.31376897761,2200.914788140318
-23.44875167785235,-46.75793288590605,8942.23133551947,2193.6170875568173
-23.44438255033557,-46.75793288590605,8800.780393433235,2186.1549603170306
-23.44001342281879,-46.75793288590605,8657.132045437957,2178.530246949642
-23.43564429530201,-46.75793288590605,8511.458504394353,2170.7448236650985
-23.431275167785238,-46.75793288590605,8363.932738511987,2162.8006015872184
-23.426906040268456,-46.75793288590605,8214.728118326719,2154.699525972314
-23.42253691275168,-46.75793288590605,8064.018066501729,2146.443575416615
-23.4181677852349,-46.75793288590605,7911.975711486726,2138.0347610520726
-23.41379865771812,-46.75793288590605,7758.773546047678,2129.475125731343
-23.40942953020134,-46.75793288590605,7604.583091651148,2120.7667432021026
-23.40506040268456,-46.75793288590605,7449.574569660335,2111.911717271421
-23.400691275167784,-46.75793288590605,7293.916580261222,2102.912180960552
-23.39632214765101,-46.75793288590605,7137.775790003602,2093.7702956504545
-23.391953020134228,-46.75793288590605,6981.316628798831,2084.4882502189016
-23.38758389261745,-46.75793288590605,6824.700997172057,2075.068260169352
-23.38321476510067,-46.75793288590605,6668.087984520006,2065.5125667520833
-23.378845637583893,-46.75793288590605,6511.633599077012,2055.823436078249
-23.37447651006711,-46.75793288590605,6355.490510237297,2046.0031582271827
-23.370107382550334,-46.75793288590605,6199.807803832504,2036.05404634758
-23.36573825503356,-46.75793288590605,6044.730750899927,2025.9784357528408
-23.361369127516777,-46.75793288590605,5890.400590429636,2015.778683011311
-23.357,-46.75793288590605,5736.954326512154,2005.4571650317857
-24.008,-46.7548389261745,1459.0013165450505,1666.5911549053005
-24.00363087248322,-46.7548389261745,1521.3747904858612,1679.3498307067923
-23.999261744966443,-46.7548389261745,1585.7447255776262,1692.0604040045177
-23.994892617449665,-46.7548389261745,1652.1404757375783,1704.7203123301445
-23.990523489932887,-46.7548389261745,1720.590025951707,1717.3269870473819
-23.986154362416105,-46.7548389261745,1791.119884273767,1729.8778541935226
-23.981785234899327,-46.7548389261745,1863.7549721827224,1742.3703353295277
-23.97741610738255,-46.7548389261745,1938.51851350202,1754.8018483983956
-23.97304697986577,-46.7548389261745,2015.4319220959628,1767.1698085912476
-23.968677852348996,-46.7548389261745,2094.514688573073,1779.471629220872
-23.96430872483221,-46.7548389261745,2175.7842662387734,1791.7047226023562
-23.95993959731544,-46.7548389261745,2259.2559565528773,1803.8665009400738
-23.95557046979866,-46.7548389261745,2344.942794359539,1815.9543772213676
-23.95120134228188,-46.7548389261745,2432.855433171085,1827.9657661153667
-23.9468322147651,-46.7548389261745,2523.0020307966365,1839.8980848777526
-23.94246308724832,-46.7548389261745,2615.3881356209863,1851.748754260046
-23.938093959731543,-46.7548389261745,2710.0165738474784,1863.51519942358
-23.933724832214764,-46.7548389261745,2806.8873380311747,1875.1948508574258
-23.929355704697983,-46.7548389261745,2905.9974772373434,1886.7851452999514
-23.92498657718121,-46.7548389261745,3007.340989169775,1898.2835266634474
-23.92061744966443,-46.7548389261745,3110.908714622225,1909.687446961569
-23.91624832214765,-46.7548389261745,3216.6882346136854,1920.9943672388067
-23.91187919463087,-46.7548389261745,3324.663770574224,1932.2017585018286
-23.90751006711409,-46.7548389261745,3434.816087956392,1943.307102652085
-23.903140939597314,-46.7548389261745,3547.12240364868,1954.3078934191426
-23.898771812080536,-46.7548389261745,3661.556297574241,1965.2016372944388
-23.89440268456376,-46.7548389261745,3778.0876288595337,1975.9858544647595
-23.89003355704698,-46.7548389261745,3896.682456959051,1986.6580797452057
-23.8856644295302,-46.7548389261745,4017.3029681235753,1997.2158635108408
-23.88129530201342,-46.7548389261745,4139.907407597102,2007.6567726269243
-23.87692617449664,-46.7548389261745,4264.450017926826,2017.9783913769177
-23.872557046979864,-46.7548389261745,4390.880983766583,2028.1783223878535
-23.86818791946309,-46.7548389261745,4519.146383548137,2038.2541875527534
-23.863818791946308,-46.7548389261745,4649.188148390293,2048.2036289493144
-23.85944966442953,-46.7548389261745,4780.944028606066,2058.024309754534
-23.85508053691275,-46.7548389261745,4914.347568160261,2067.713915154845
-23.850711409395974,-46.7548389261745,5049.328087417961,2077.2701532511264
-23.846342281879195,-46.7548389261745,5185.810674512562,2086.690755958116
-23.84197315436241,-46.7548389261745,5323.7161856480125,2095.9734798978457
-23.83760402684564,-46.7548389261745,5462.961254633201,2105.116107286397
-23.833234899328858,-46.7548389261745,5603.458311932648,2114.116446813923
-23.82886577181208,-46.7548389261745,5745.115613493936,2122.9723345167163
-23.8244966442953,-46.7548389261745,5887.837279596515,2131.6816346416404
-23.820127516778523,-46.7548389261745,6031.523343942904,2140.2422405018974
-23.815758389261745,-46.7548389261745,6176.069813189536,2148.652075323894
-23.811389261744967,-46.7548389261745,6321.368737090824,2156.9090930846082
-23.807020134228186,-46.7548389261745,6467.308289403363,2165.0112793391377
-23.802651006711407,-46.7548389261745,6613.772859668477,2172.9566520377607
-23.79828187919463,-46.7548389261745,6760.643155964801,2180.743262332273
-23.79391275167785,-46.7548389261745,6907.796318689269,2188.369195370926
-23.789543624161077,-46.7548389261745,7055.106045395402,2195.832571081668
-23.78517449664429,-46.7548389261745,7202.442726684242,2203.1315449431863
-23.78080536912752,-46.7548389261745,7349.673593110182,2210.2643087432352
-23.77643624161074,-46.7548389261745,7496.662873027817,2217.229091324061
-23.77206711409396,-46.7548389261745,7643.27196127171,2224.0241593140927
-23.76769798657718,-46.7548389261745,7789.359598523569,2230.6478178458806
-23.7633288590604,-46.7548389261745,7934.782061185721,2237.098411259619
-23.758959731543623,-46.7548389261745,8079.39336153896,2243.3743237919102
-23.754590604026845,-46.7548389261745,8223.045457928856,2249.473980249436
-23.750221476510067,-46.7548389261745,8365.588474683353,2255.39584666699
-23.74585234899329,-46.7548389261745,8506.87093142657,2261.138430949661
-23.74148322147651,-46.7548389261745,8646.739981416995,2266.7002834986647
-23.73711409395973,-46.7548389261745,8785.041658496712,2272.079997820545
-23.73274496644295,-46.7548389261745,8921.621132203845,2277.2762111192856
-23.728375838926173,-46.7548389261745,9056.322970559717,2282.287604871084
-23.724006711409395,-46.7548389261745,9188.99141000873,2287.1129053814175
-23.719637583892617,-46.7548389261745,9319.47063194913,2291.7508843240403
-23.71526845637584,-46.7548389261745,9447.605045260609,2296.2003592615733
-23.71089932885906,-46.7548389261745,9573.239574199995,2300.460194147523
-23.70653020134228,-46.7548389261745,9696.219951003284,2304.5292998092295
-23.702161073825504,-46.7548389261745,9816.393012501469,2308.4066344115927
-23.697791946308723,-46.7548389261745,9933.607000028664,2312.0912039012765
-23.693422818791944,-46.7548389261745,10047.71186187173,2315.5820624310827
-23.689053691275166,-46.7548389261745,10158.559557489045,2318.878312764297
-23.68468456375839,-46.7548389261745,10266.00436269712,2321.979106658703
-23.68031543624161,-46.7548389261745,10369.903175007328,2324.8836452301175
-23.675946308724832,-46.7548389261745,10470.115818274951,2327.5911792951283
-23.67157718120805,-46.7548389261745,10566.505345806116,2330.101009692934
-23.66720805369128,-46.7548389261745,10658.938341056397,2332.4124875859975
-23.66283892617449,-46.7548389261745,10747.285215042924,2334.5250147394313
-23.65846979865772,-46.7548389261745,10831.42049958794,2336.4380437787677
-23.654100671140935,-46.7548389261745,10911.223135502902,2338.1510784262714
-23.64973154362416,-46.7548389261745,10986.576754825825,2339.663673715282
-23.645362416107385,-46.7548389261745,11057.36995622469,2340.9754361827295
-23.640993288590604,-46.7548389261745,11123.496572686734,2342.0860240396105
-23.636624161073826,-46.7548389261745,11184.85593062096,2342.9951473192828
-23.632255033557048,-46.7548389261745,11241.353099517572,2343.702568003582
-23.627885906040262,-46.7548389261745,11292.89913131932,2344.2081001265697
-23.623516778523488,-46.7548389261745,11339.411288684863,2344.5116098559733
-23.61914765100671,-46.7548389261745,11380.813261344549,2344.613015552175
-23.61477852348993,-46.7548389261745,11417.035369774396,2344.5122878047378
-23.610409395973157,-46.7548389261745,11448.014755449947,2344.2094494464727
-23.606040268456372,-46.7548389261745,11473.69555696832,2343.704575544998
-23.6016711409396,-46.7548389261745,11494.029071369288,2342.9977933718337
-23.59730201342282,-46.7548389261745,11508.973900023606,2342.0892823490112
-23.59293288590604,-46.7548389261745,11518.49607849995,2340.979273973264
-23.58856375838926,-46.7548389261745,11522.569189870264,2339.6680517178197
-23.58419463087248,-46.7548389261745,11521.174460958311,2338.155950911853
-23.579825503355703,-46.7548389261745,11514.300841093524,2336.4433585976903
-23.575456375838925,-46.7548389261745,11501.945062979115,2334.5307133658334
-23.571087248322147,-46.7548389261745,11484.11168534728,2332.4185051679124
-23.56671812080537,-46.7548389261745,11460.813117126512,2330.107275107662
-23.56234899328859,-46.7548389261745,11432.069622909214,2327.597615210059
-23.557979865771813,-46.7548389261745,11397.909309569335,2324.8901681687794
-23.55361073825503,-46.7548389261745,11358.368093941965,2321.9856270720593
-23.549241610738253,-46.7548389261745,11313.489651540476,2318.8847351072186
-23.544872483221475,-46.7548389261745,11263.325346353346,2315.5882852439195
-23.540503355704697,-46.7548389261745,11207.934141825584,2312.0971198964526
-23.53613422818792,-46.7548389261745,11147.38249319711,2308.4121305651674
-23.53176510067114,-46.7548389261745,11081.744221435036,2304.5342574573006
-23.527395973154363,-46.7548389261745,11011.100369060869,2300.4644890874056
-23.523026845637585,-46.7548389261745,10935.539038239054,2296.2038618577058
-23.518657718120803,-46.7548389261745,10855.15521155649,2291.7534596184482
-23.514288590604025,-46.7548389261745,10770.050555982169,2287.1144132087134
-23.509919463087247,-46.7548389261745,10680.333210560588,2282.2878999777786
-23.50555033557047,-46.7548389261745,10586.117558445952,2277.2751432874843
-23.50118120805369,-46.7548389261745,10487.523983945106,2272.0774119957487
-23.496812080536916,-46.7548389261745,10384.678615287175,2266.6960199216674
-23.49244295302013,-46.7548389261745,10277.713053890711,2261.13232529233
-23.48807382550336,-46.7548389261745,10166.764090947374,2255.3877301720045
-23.48370469798657,-46.7548389261745,10051.973412185404,2249.4636798735346
-23.4793355704698,-46.7548389261745,9933.487291717378,2243.3616623528815
