NUM_BO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;NATUREZA APURADA;RUBRICA;DESC_PERIODO;DESCR_TIPOLOCAL;LATITUDE;LONGITUDE;BAIRRO;LOGRADOURO;NOME_DELEGACIA_CIRC;NOME_SECCIONAL_CIRC;FLAG_STATUS_CRIME;FLAG_FLAGRANTE;MES;ANO;TURNO;FIM_DE_SEMANA;VIA_PUBLICA;CRIME_DOLOSO
CV0064;2026-02-21;23:08:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.5365638;-46.4232728;LAJEADO;RUA MIGUEL MARTINS LISBOA;68º D.P. LAGEADO;DEL.SEC.7º ITAQUERA;T;N;2.0;2026.0;noite;1;1;0
CV0183;2026-02-22;00:02:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Terminal/Estação;-23.54502538;-46.63109113;SE;PARQUE DOM PEDRO II;01º D.P. SE;DEL.SEC.1º CENTRO;T;S;2.0;2026.0;madrugada;1;0;0
CV0404;2026-02-22;01:28:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Saúde;-23.52949583;-46.4799227;ARTUR ALVIM;RUA NICOLO TARTAGLIA;64º D.P. CID.AE CARVALHO;DEL.SEC.7º ITAQUERA;T;N;2.0;2026.0;madrugada;1;0;0
CV1294;2026-02-22;08:33:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;83º D.P. PARQUE BRISTOL;DEL.SEC.2º SUL;T;N;2.0;2026.0;manha;1;0;0
CV1345;2026-02-22;08:11:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;50º D.P. ITAIM PAULISTA;DEL.SEC.7º ITAQUERA;C;S;2.0;2026.0;manha;1;0;1
CV8322;2026-02-23;04:30:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.69404293;-46.79061642;CAPAO REDONDO;RUA TOMAS POMPEU;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;C;S;2.0;2026.0;madrugada;0;1;1
CV8358;2026-02-23;05:16:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.6684009;-46.7900657;PARQUE FERNANDA;Travessa Pedro de Oliveira Godinho;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;C;N;2.0;2026.0;madrugada;0;1;1
CW1485;2026-02-23;04:30:00;HOMICIDIO DOLOSO;FeminicIdio;;Via Pública;-23.4797432;-46.5852747;VILA CONSTANÇA;Avenida Júlio Buono;39º D.P. VILA GUSTAVO;DEL.SEC.4º NORTE;C;S;2.0;2026.0;madrugada;0;1;1
CX0093;2026-02-22;04:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.49157028;-46.59475863;VILA MEDEIROS;RUA CANDIDO FIGUEIREDO;39º D.P. VILA GUSTAVO;DEL.SEC.4º NORTE;T;N;2.0;2026.0;madrugada;1;1;0
CX1417;2026-02-23;16:59:00;HOMICIDIO DOLOSO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;C;S;2.0;2026.0;tarde;0;0;1
CX4498;2026-02-23;19:10:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Via Pública;-23.55229112;-46.40003855;GUAIANASES;RUA CAROLINA BRANT;44º D.P. GUAIANAZES;DEL.SEC.8º SAO MATEUS;T;S;2.0;2026.0;noite;0;1;0
CX5098;2026-02-23;21:13:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;64º D.P. CID.AE CARVALHO;DEL.SEC.7º ITAQUERA;T;S;2.0;2026.0;noite;0;0;0
CX5783;2026-02-24;02:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.6735655;-46.78352795;CAPAO REDONDO;AVENIDA PROFESSOR DOUTOR TELEMACO HIPPOLYTO DE MACEDO VAN LANGENDONC;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;2.0;2026.0;madrugada;0;1;0
CX6431;2026-02-23;;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);Em hora incerta;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;T;N;2.0;2026.0;desconhecido;0;0;0
CY1561;2026-02-24;11:20:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.66113078;-46.73421364;JD SÃO LUIS;RUA BENTO BARROSO PEREIRA;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;T;N;2.0;2026.0;manha;0;1;0
CY1561;2026-02-24;11:20:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.66113078;-46.73421364;JD SÃO LUIS;RUA BENTO BARROSO PEREIRA;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;C;N;2.0;2026.0;manha;0;1;1
CY7691;2026-02-24;15:30:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.58437717;-46.38188276;CIDADE TIRADENTES;RUA ESTADO DO ESPIRITO SANTO;44º D.P. GUAIANAZES;DEL.SEC.8º SAO MATEUS;C;N;2.0;2026.0;tarde;0;1;1
CY9914;2026-02-24;16:50:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.565044;-46.46245239;PARQUE DO CARMO;RUA IBERE GOMES GROSSO;53º D.P. PARQUE DO CARMO;DEL.SEC.8º SAO MATEUS;T;S;2.0;2026.0;tarde;0;1;0
CZ2131;2026-02-24;20:30:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;C;S;2.0;2026.0;noite;0;0;1
CZ2778;2026-02-24;22:20:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.64148307;-46.74774737;CAMPO LIMPO;RUA CARLOS LEITE DOS SANTOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;C;N;2.0;2026.0;noite;0;1;1
CZ2778;2026-02-24;22:20:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.64148307;-46.74774737;CAMPO LIMPO;RUA CARLOS LEITE DOS SANTOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;T;N;2.0;2026.0;noite;0;1;0
CZ2778;2026-02-24;22:20:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.64148307;-46.74774737;CAMPO LIMPO;RUA CARLOS LEITE DOS SANTOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;T;N;2.0;2026.0;noite;0;1;0
CZ2868;2026-02-24;21:38:00;LESAO CORPORAL SEGUIDA DE MORTE;ComunicaçAo de Obito;;Via Pública;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;59º D.P. JARDIM DOS IPES;DEL.SEC.7º ITAQUERA;C;N;2.0;2026.0;noite;0;1;0
CZ3334;2026-02-25;05:33:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;41º D.P. VILA RICA;DEL.SEC.8º SAO MATEUS;T;N;2.0;2026.0;madrugada;0;0;0
CZ5656;2026-02-25;09:25:00;HOMICIDIO DOLOSO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;C;S;2.0;2026.0;manha;0;0;1
BR0138;2026-02-02;04:20:00;LESAO CORPORAL SEGUIDA DE MORTE;LesAo corporal (art. 129);;Via Pública;-23.54244232;-46.60670974;BELEM;RUA VINTE UM DE ABRIL;81º D.P. BELEM;DEL.SEC.5º LESTE;C;N;2.0;2026.0;madrugada;0;1;0
DA6613;2026-02-25;18:22:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;24º D.P. PONTE RASA;DEL.SEC.7º ITAQUERA;T;S;2.0;2026.0;noite;0;0;0
DB8891;2026-02-26;13:47:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Restaurante e Afins;-23.5631624;-46.58324379;AGUA RASA;RUA TERESINA;57º D.P. PARQUE DA MOOCA;DEL.SEC.5º LESTE;T;N;2.0;2026.0;tarde;0;0;0
DC7291;2026-02-26;23:59:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Via Pública;-23.45619702;-46.66609344;CACHOEIRINHA;RUA JOSE MARIA PEIXOTO;72º D.P. VILA PENTEADO;DEL.SEC.4º NORTE;T;N;2.0;2026.0;noite;0;1;0
DC9312;2026-02-27;08:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Terminal/Estação;-23.5448163;-46.5934381;BELENZINHO;Avenida AlcAntara Machado;08º D.P. BRAS;DEL.SEC.1º CENTRO;T;S;2.0;2026.0;manha;0;0;0
CY4129;2026-02-24;11:30:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Area não Ocupada;-23.71366386;-46.65708837;PEDREIRA;RUA MARGINAL DOIS;98º D.P. JARDIM MIRIAM;DEL.SEC.6º SANTO AMARO;C;N;2.0;2026.0;manha;0;0;1
DE3982;2026-02-28;04:40:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;T;S;2.0;2026.0;madrugada;1;0;0
DE4651;2026-02-28;04:49:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;38º D.P. VILA AMALIA;DEL.SEC.4º NORTE;T;S;2.0;2026.0;madrugada;1;0;0
DE5318;2026-02-28;07:00:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Via Pública;-23.64265942;-46.76668318;CAMPO LIMPO;RUA MONFORTE DE LEMOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;T;S;2.0;2026.0;manha;1;1;0
DE9201;2026-02-28;11:24:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.5428016;-46.6900026;POMPEIA;Avenida PompEia;23º D.P. PERDIZES;DEL.SEC.3º OESTE;T;S;2.0;2026.0;manha;1;1;0
DE9201;2026-02-28;11:24:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.5428016;-46.6900026;POMPEIA;Avenida PompEia;23º D.P. PERDIZES;DEL.SEC.3º OESTE;T;S;2.0;2026.0;manha;1;1;0
BZ2856;2026-02-07;02:19:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.70064047;-46.77991291;JARDIM ANGELA;RUA TACUAREMBO;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;S;2.0;2026.0;madrugada;1;1;1
BS0841;2026-02-02;04:40:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.62337874;-46.66596964;SAÚDE;ALAMEDA DOS GUAINUMBIS;27º DP DR. IGNACIO FRANCISCO;DEL.SEC.2º SUL;C;S;2.0;2026.0;madrugada;0;1;1
CL8346;2026-02-15;21:55:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.58451661;-46.32781862;JD SÃO LUIZ;RUA REGINA CABALAU MENDONÇA;DEL.POL.SUZANO;DEL.SEC.MOGI DAS CRUZES;T;S;2.0;2026.0;noite;1;1;0
CL8346;2026-02-15;21:55:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.58451661;-46.32781862;JD SÃO LUIZ;RUA REGINA CABALAU MENDONÇA;DEL.POL.SUZANO;DEL.SEC.MOGI DAS CRUZES;T;S;2.0;2026.0;noite;1;1;0
CR2560;2026-02-19;;TENTATIVA DE HOMICIDIO;FeminicIdio;Em hora incerta;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;05º D.P. GUARULHOS;DEL.SEC.GUARULHOS;T;S;2.0;2026.0;desconhecido;0;0;0
DF5494;2026-03-01;04:15:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.7112235;-46.6190258;ELDORADO;Rua Vinte e Um;98º D.P. JARDIM MIRIAM;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;madrugada;1;1;0
DF5678;2026-03-01;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Condomínio Residencial;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;28º D.P. FREGUESIA DO O;DEL.SEC.4º NORTE;T;S;3.0;2026.0;manha;1;0;0
DF6563;2026-03-01;11:02:00;HOMICIDIO DOLOSO;FeminicIdio;;Hospedagem;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;69º D.P. TEOTONIO VILELA;DEL.SEC.8º SAO MATEUS;C;S;3.0;2026.0;manha;1;0;1
DF7728;2026-03-01;14:21:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Centro Comercial/Empresarial;-23.5537999;-46.6295117;LIBERDADE;Rua Oscar Cintra Gordinho;01º D.P. SE;DEL.SEC.1º CENTRO;C;N;3.0;2026.0;tarde;1;0;1
DG1824;2026-03-01;21:48:57;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Saúde;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;68º D.P. LAGEADO;DEL.SEC.7º ITAQUERA;T;N;3.0;2026.0;noite;1;0;0
DG1824;2026-03-01;21:48:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Saúde;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;68º D.P. LAGEADO;DEL.SEC.7º ITAQUERA;C;N;3.0;2026.0;noite;1;0;1
DG2040;2026-03-02;03:50:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Terminal/Estação;-23.5201513;-46.7008254;LAPA;Praça Miguel Dell'Erba;07º D.P. LAPA;DEL.SEC.3º OESTE;C;S;3.0;2026.0;madrugada;0;0;1
DH7390;2026-03-02;20:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Estabelecimento de Ensino;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;101º D.P. JDIM IMBUIAS;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;noite;0;0;0
DI2708;2026-03-01;;HOMICIDIO DOLOSO;FeminicIdio;A noite;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;73º D.P. JACANA;DEL.SEC.4º NORTE;C;N;3.0;2026.0;desconhecido;1;0;1
DK2487;2026-03-04;00:15:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.4984669;-46.5883718;JARDIM JAPAO;Avenida ConceiçAo;39º D.P. VILA GUSTAVO;DEL.SEC.4º NORTE;C;S;3.0;2026.0;madrugada;0;1;1
DK3637;2026-03-04;09:50:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;05º D.P. ACLIMACAO;DEL.SEC.1º CENTRO;T;N;3.0;2026.0;manha;0;0;1
DK3637;2026-03-04;09:50:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;05º D.P. ACLIMACAO;DEL.SEC.1º CENTRO;T;N;3.0;2026.0;manha;0;0;0
DK7737;2026-03-04;15:20:00;HOMICIDIO DOLOSO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;C;S;3.0;2026.0;tarde;0;0;1
DL2289;2026-03-05;03:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;T;N;3.0;2026.0;madrugada;0;1;0
DL2289;2026-03-05;03:30:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.6309841;-46.7589032;JARDIM CATANDUVA;Rua JoAo Franco Lima;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;T;N;3.0;2026.0;madrugada;0;1;0
DL4716;2026-03-05;06:50:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;T;S;3.0;2026.0;manha;0;0;0
DL4716;2026-03-05;06:50:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;63º D.P. VILA JACUI;DEL.SEC.7º ITAQUERA;T;S;3.0;2026.0;manha;0;0;0
DM3154;2026-03-05;14:40:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.65526054;-46.76782173;CAMPO LIMPO;RUA FRANCISCO DA CRUZ MELLAO;37º D.P. CAMPO LIMPO;DEL.SEC.3º OESTE;C;N;3.0;2026.0;tarde;0;1;1
DO1795;2026-03-06;19:04:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.5842755;-46.5788081;VILA PRUDENTE;Avenida Professor Luiz IgnAcio Anhaia Mello;56º D.P. VILA ALPINA;DEL.SEC.5º LESTE;C;N;3.0;2026.0;noite;0;1;1
DO3065;2026-03-06;22:58:53;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;T;N;3.0;2026.0;noite;0;0;0
DO3065;2026-03-06;22:58:53;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;33º D.P. PIRITUBA;DEL.SEC.3º OESTE;T;N;3.0;2026.0;noite;0;0;0
DO3943;2026-03-07;03:38:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;35º D.P. JABAQUARA;DEL.SEC.2º SUL;T;S;3.0;2026.0;madrugada;1;0;0
DO3943;2026-03-07;03:38:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;35º D.P. JABAQUARA;DEL.SEC.2º SUL;T;S;3.0;2026.0;madrugada;1;0;0
DO4945;2026-03-07;05:52:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.76206647;-46.72394962;JARDIM DAS ACACIAS;Avenida Roque Petroni Júnior;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;madrugada;1;1;1
DO7802;2026-03-07;08:10:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;manha;1;0;0
DO7802;2026-03-07;08:10:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;manha;1;0;0
DO8854;2026-03-07;10:14:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.533011;-46.6437686;CAMPOS ELÍSEOS;Alameda BarAo de Piracicaba;77º D.P. SANTA CECILIA;DEL.SEC.1º CENTRO;C;S;3.0;2026.0;manha;1;1;1
DP2640;2026-03-07;17:14:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.4764401;-46.6832902;PARQUE SAO LUIS;Rua ClAudio Ghirelli;45º D.P. V BRASILANDIA;DEL.SEC.4º NORTE;T;N;3.0;2026.0;tarde;1;1;0
DP2640;2026-03-07;17:14:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.4764401;-46.6832902;PARQUE SAO LUIS;Rua ClAudio Ghirelli;45º D.P. V BRASILANDIA;DEL.SEC.4º NORTE;T;N;3.0;2026.0;tarde;1;1;0
DP2640;2026-03-07;17:14:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.4764401;-46.6832902;PARQUE SAO LUIS;Rua ClAudio Ghirelli;45º D.P. V BRASILANDIA;DEL.SEC.4º NORTE;T;N;3.0;2026.0;tarde;1;1;1
DQ3161;2026-03-08;21:20:00;HOMICIDIO DOLOSO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;69º D.P. TEOTONIO VILELA;DEL.SEC.8º SAO MATEUS;C;S;3.0;2026.0;noite;1;0;1
DQ3657;2026-03-08;21:45:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.67797281;-46.78447147;CAPAO REDONDO;RUA LUSITANO SOARES;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;noite;1;1;0
DQ3716;2026-03-08;22:20:28;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.58904019;-46.7969932;RAPOSO TAVARES;RUA CACHOEIRA PORAQUE;75º D.P. JARDIM ARPOADOR;DEL.SEC.3º OESTE;C;N;3.0;2026.0;noite;1;1;1
DQ6635;2026-03-09;01:50:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;21º D.P. VILA MATILDE;DEL.SEC.5º LESTE;T;S;3.0;2026.0;madrugada;0;0;0
DT8724;2026-03-10;20:50:00;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;25º D.P. PARELHEIROS;DEL.SEC.6º SANTO AMARO;C;N;3.0;2026.0;noite;0;0;1
DW9704;2026-03-12;19:38:00;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;92º D.P. PQ. SANTO ANTONIO;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;noite;0;0;0
DY3960;2026-03-13;15:17:09;TENTATIVA DE HOMICIDIO;FeminicIdio;;Residência;;;VEDAÇAO DA DIVULGAÇAO DOS DADOS;VEDAÇAO DA DIVULGAÇAO DOS DADOS;100º D.P. JDIM HERCULANO;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;tarde;0;0;0
DY6163;2026-03-13;18:35:42;HOMICIDIO DOLOSO;HomicIdio (art. 121);;Via Pública;-23.63500702;-46.73502697;VILA ANDRADE;RUA OLAVO LEITE;89º D.P. JARDIM TABOAO;DEL.SEC.3º OESTE;C;N;3.0;2026.0;noite;0;1;1
DZ1257;2026-03-14;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.65175116;-46.79074674;CAPAO REDONDO;RUA POVOA DE VARZIM;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;1;1;0
DZ1257;2026-03-14;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.65175116;-46.79074674;CAPAO REDONDO;RUA POVOA DE VARZIM;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;1;1;0
DZ1257;2026-03-14;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.65175116;-46.79074674;CAPAO REDONDO;RUA POVOA DE VARZIM;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;1;1;0
DZ1257;2026-03-14;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.65175116;-46.79074674;CAPAO REDONDO;RUA POVOA DE VARZIM;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;1;1;0
DZ1257;2026-03-14;06:00:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.65175116;-46.79074674;CAPAO REDONDO;RUA POVOA DE VARZIM;47º D.P. CAPAO REDONDO;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;manha;1;1;0
DZ6006;2026-03-14;18:10:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.58034769;-46.67842047;ITAIM BIBI;AVENIDA NOVE DE JULHO;15º D.P. DR. LUC. H BEIGUELMAN;DEL.SEC.3º OESTE;T;S;3.0;2026.0;noite;1;1;0
DZ9080;2026-03-15;04:31:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.76744165;-46.68458093;GRAJAU;RUA BENEDITA MARTINS RAMOS;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;T;N;3.0;2026.0;madrugada;1;1;0
EA5304;2026-03-15;08:44:00;TENTATIVA DE HOMICIDIO;HomicIdio (art. 121);;Via Pública;-23.77267379;-46.69164984;GRAJAU;RUA SANDARA;85º D.P. JARDIM MIRNA;DEL.SEC.6º SANTO AMARO;T;S;3.0;2026.0;manha;1;1;0
